damage_type,damage_severity,incident_clarity,incident_type,user_at_fault,is_gradual_wear,has_police_report,emotional_tone,device_functional,third_party_involved,row_idx
camera_damage,minor,moderate,drop,True,False,not_applicable,matter_of_fact,partial,True,2378
cosmetic_scratch,minor,vague,unknown_cause,True,True,not_applicable,matter_of_fact,True,False,2379
screen_crack,moderate,detailed,impact,True,False,not_applicable,matter_of_fact,partial,False,2380
water_damage,moderate,moderate,water,False,True,not_applicable,frustrated,partial,False,2381
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2382
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2383
multiple_damage,moderate,vague,drop,True,True,not_applicable,matter_of_fact,partial,False,2384
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2385
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2386
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2387
screen_shatter,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,2388
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2389
multiple_damage,moderate,vague,impact,True,False,not_applicable,frustrated,partial,False,2390
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2391
multiple_damage,severe,vague,impact,True,False,not_applicable,matter_of_fact,False,False,2392
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2393
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2394
screen_shatter,severe,vague,drop,True,False,not_applicable,matter_of_fact,False,False,2395
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,2396
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2397
multiple_damage,moderate,detailed,drop,True,False,False,matter_of_fact,partial,True,2398
screen_crack,minor,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2399
multiple_damage,moderate,vague,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,2400
screen_shatter,severe,moderate,impact,False,False,not_applicable,matter_of_fact,False,True,2401
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2402
multiple_damage,moderate,detailed,drop,True,True,not_applicable,matter_of_fact,partial,False,2403
theft,severe,moderate,theft,False,False,True,matter_of_fact,False,True,2404
screen_shatter,severe,detailed,drop,False,False,not_applicable,matter_of_fact,False,True,2405
screen_shatter,severe,detailed,drop,True,False,not_applicable,frustrated,False,False,2406
screen_crack,moderate,detailed,drop,True,False,not_applicable,frustrated,partial,False,2407
screen_crack,moderate,detailed,drop,True,False,not_applicable,frustrated,partial,False,2408
theft,severe,moderate,theft,False,False,not_applicable,matter_of_fact,False,True,2409
water_damage,moderate,vague,water,True,False,not_applicable,matter_of_fact,partial,False,2410
screen_issue,minor,vague,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,2411
cosmetic_scratch,minor,detailed,unknown_cause,False,False,not_applicable,neutral,partial,False,2412
cosmetic_scratch,moderate,moderate,unknown_cause,True,False,not_applicable,apologetic,partial,False,2413
multiple_damage,moderate,detailed,other,True,False,not_applicable,matter_of_fact,partial,False,2414
screen_shatter,severe,moderate,impact,True,False,not_applicable,matter_of_fact,partial,False,2415
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2416
screen_crack,moderate,vague,unknown_cause,False,False,not_applicable,frustrated,partial,True,2417
screen_crack,minor,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2418
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2419
screen_crack,moderate,moderate,impact,True,False,not_applicable,matter_of_fact,partial,False,2420
screen_crack,minor,moderate,impact,True,False,not_applicable,matter_of_fact,partial,False,2421
screen_crack,severe,moderate,drop,True,False,not_applicable,frustrated,partial,False,2422
screen_damage,minor,moderate,crush,True,False,not_applicable,matter_of_fact,partial,False,2423
multiple_damage,moderate,vague,drop,False,False,not_applicable,frustrated,partial,True,2424
screen_shatter,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2425
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2426
multiple_damage,severe,moderate,impact,True,False,not_applicable,frustrated,partial,False,2427
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2428
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,2429
screen_crack,minor,vague,drop,True,False,not_applicable,frustrated,partial,False,2430
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2431
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2432
multiple_damage,moderate,moderate,impact,True,False,not_applicable,matter_of_fact,partial,False,2433
screen_shatter,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2434
screen_damage,moderate,moderate,drop,True,False,False,matter_of_fact,partial,False,2435
screen_crack,moderate,moderate,impact,True,False,not_applicable,matter_of_fact,partial,False,2436
other,moderate,detailed,other,True,False,not_applicable,matter_of_fact,partial,False,2437
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2438
multiple_damage,moderate,detailed,drop,False,False,not_applicable,matter_of_fact,partial,True,2439
screen_crack,moderate,moderate,other,True,False,not_applicable,matter_of_fact,partial,False,2440
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2441
multiple_damage,severe,moderate,crush,True,False,not_applicable,matter_of_fact,False,False,2442
software_issue,moderate,vague,unknown_cause,False,True,not_applicable,frustrated,partial,False,2443
other,moderate,vague,unknown_cause,False,True,not_applicable,matter_of_fact,partial,True,2444
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2445
screen_crack,moderate,moderate,drop,True,False,not_applicable,frustrated,partial,False,2446
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2447
multiple_damage,severe,vague,drop,True,False,not_applicable,frustrated,partial,False,2448
battery_issue,moderate,moderate,gradual_wear,False,True,not_applicable,frustrated,partial,False,2449
screen_shatter,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2450
multiple_damage,moderate,vague,unknown_cause,False,False,not_applicable,matter_of_fact,False,False,2451
software_issue,moderate,vague,unknown_cause,False,True,not_applicable,matter_of_fact,False,False,2452
theft,severe,moderate,theft,False,False,not_applicable,matter_of_fact,False,True,2453
theft,severe,moderate,theft,False,False,False,matter_of_fact,False,True,2454
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2455
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2456
screen_shatter,severe,detailed,drop,True,False,not_applicable,apologetic,False,False,2457
multiple_damage,moderate,moderate,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,2458
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2459
screen_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2460
screen_shatter,severe,vague,drop,True,False,not_applicable,matter_of_fact,False,False,2461
screen_crack,moderate,moderate,drop,True,False,not_applicable,frustrated,partial,False,2462
multiple_damage,severe,detailed,drop,True,False,not_applicable,distressed,partial,False,2463
other,minor,moderate,gradual_wear,False,True,not_applicable,matter_of_fact,partial,False,2464
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2465
screen_crack,minor,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2466
screen_damage,moderate,moderate,other,True,False,not_applicable,matter_of_fact,partial,False,2467
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2468
other,minor,vague,drop,True,False,not_applicable,frustrated,partial,False,2469
screen_crack,minor,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2470
multiple_damage,moderate,vague,unknown_cause,False,False,not_applicable,matter_of_fact,partial,False,2471
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2472
screen_shatter,severe,moderate,drop,True,False,not_applicable,apologetic,False,False,2473
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2474
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,2475
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2476
screen_crack,severe,moderate,crush,True,False,not_applicable,matter_of_fact,partial,False,2477
multiple_damage,severe,moderate,drop,True,False,not_applicable,apologetic,False,False,2478
multiple_damage,severe,moderate,impact,True,False,not_applicable,matter_of_fact,False,False,2479
multiple_damage,moderate,moderate,unknown_cause,False,True,not_applicable,frustrated,partial,False,2480
multiple_damage,moderate,vague,unknown_cause,False,False,not_applicable,matter_of_fact,False,False,2481
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2482
water_damage,severe,moderate,water,True,False,not_applicable,frustrated,False,False,2483
multiple_damage,moderate,moderate,drop,True,False,not_applicable,frustrated,partial,False,2484
other,moderate,vague,other,True,False,not_applicable,neutral,partial,False,2485
screen_crack,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,2486
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2487
other,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,2488
other,moderate,vague,drop,True,True,not_applicable,matter_of_fact,partial,False,2489
water_damage,moderate,moderate,water,False,False,not_applicable,matter_of_fact,partial,True,2490
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2491
screen_crack,moderate,vague,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,2492
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2493
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2494
screen_crack,moderate,moderate,unknown_cause,False,False,not_applicable,frustrated,partial,False,2495
screen_crack,minor,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2496
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,2497
screen_crack,minor,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2498
screen_crack,minor,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2499
screen_shatter,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,True,2500
screen_crack,minor,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2501
other,moderate,vague,drop,True,False,False,matter_of_fact,False,False,2502
other,unknown,vague,drop,True,False,False,matter_of_fact,unknown,False,2503
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2504
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,2505
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2506
screen_crack,moderate,moderate,drop,False,False,not_applicable,matter_of_fact,partial,True,2507
multiple_damage,moderate,moderate,impact,True,False,not_applicable,matter_of_fact,partial,False,2508
multiple_damage,moderate,moderate,drop,True,False,not_applicable,frustrated,partial,False,2509
screen_crack,minor,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2510
screen_crack,minor,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2511
multiple_damage,moderate,detailed,drop,True,True,not_applicable,matter_of_fact,partial,False,2512
multiple_damage,moderate,detailed,drop,True,False,not_applicable,distressed,partial,True,2513
screen_crack,moderate,detailed,drop,False,False,not_applicable,matter_of_fact,partial,True,2514
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2515
theft,severe,moderate,theft,True,False,False,matter_of_fact,False,True,2516
multiple_damage,moderate,vague,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,2517
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2518
screen_crack,minor,moderate,gradual_wear,True,True,not_applicable,matter_of_fact,partial,False,2519
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2520
theft,severe,vague,theft,False,False,False,matter_of_fact,False,True,2521
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2522
screen_shatter,severe,vague,unknown_cause,True,False,not_applicable,frustrated,False,False,2523
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2524
multiple_damage,moderate,moderate,unknown_cause,False,False,not_applicable,matter_of_fact,partial,False,2525
screen_crack,moderate,vague,other,True,False,not_applicable,matter_of_fact,partial,False,2526
screen_damage,moderate,moderate,crush,True,False,not_applicable,frustrated,partial,True,2527
screen_crack,minor,vague,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,2528
screen_crack,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,2529
screen_damage,severe,vague,unknown_cause,False,False,not_applicable,matter_of_fact,False,False,2530
other,moderate,vague,unknown_cause,False,False,not_applicable,distressed,partial,False,2531
multiple_damage,moderate,detailed,impact,False,False,not_applicable,matter_of_fact,partial,False,2532
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2533
screen_crack,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,2534
screen_crack,severe,moderate,impact,True,False,not_applicable,matter_of_fact,partial,False,2535
multiple_damage,severe,moderate,drop,False,False,not_applicable,matter_of_fact,False,True,2536
cosmetic_scratch,minor,vague,unknown_cause,False,False,not_applicable,matter_of_fact,True,False,2537
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,2538
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2539
other,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,2540
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,2541
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2542
screen_crack,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2543
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,2544
screen_crack,moderate,vague,unknown_cause,False,False,not_applicable,matter_of_fact,partial,False,2545
other,minor,moderate,other,True,False,not_applicable,matter_of_fact,partial,False,2546
screen_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2547
screen_issue,moderate,vague,unknown_cause,False,True,not_applicable,matter_of_fact,partial,False,2548
multiple_damage,moderate,vague,unknown_cause,True,False,not_applicable,neutral,partial,False,2549
screen_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2550
other,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,2551
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,2552
multiple_damage,moderate,moderate,unknown_cause,False,True,not_applicable,neutral,partial,False,2553
screen_damage,moderate,moderate,other,True,False,not_applicable,matter_of_fact,partial,False,2554
theft,severe,moderate,theft,False,False,False,frustrated,False,True,2555
screen_crack,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2556
screen_crack,moderate,detailed,drop,True,False,not_applicable,apologetic,partial,False,2557
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2558
water_damage,severe,detailed,water,True,False,not_applicable,distressed,False,False,2559
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2560
other,moderate,vague,drop,True,False,not_applicable,neutral,False,False,2561
screen_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2562
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2563
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2564
screen_crack,moderate,moderate,gradual_wear,False,True,not_applicable,matter_of_fact,partial,False,2565
screen_crack,moderate,moderate,impact,True,False,not_applicable,matter_of_fact,partial,False,2566
multiple_damage,moderate,moderate,crush,True,False,not_applicable,matter_of_fact,partial,False,2567
other,unknown,vague,drop,True,False,not_applicable,matter_of_fact,unknown,False,2568
multiple_damage,moderate,vague,unknown_cause,False,False,not_applicable,matter_of_fact,partial,True,2569
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,2570
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2571
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2572
multiple_damage,moderate,vague,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,2573
screen_crack,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2574
screen_crack,minor,moderate,gradual_wear,False,True,not_applicable,frustrated,partial,False,2575
multiple_damage,moderate,moderate,impact,True,False,not_applicable,matter_of_fact,partial,True,2576
software_issue,moderate,moderate,gradual_wear,False,True,not_applicable,frustrated,partial,False,2577
multiple_damage,severe,moderate,other,True,False,not_applicable,matter_of_fact,partial,False,2578
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2579
multiple_damage,severe,moderate,crush,True,False,not_applicable,matter_of_fact,False,True,2580
screen_crack,moderate,vague,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,2581
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2582
other,moderate,moderate,impact,False,False,not_applicable,matter_of_fact,partial,True,2583
screen_shatter,moderate,vague,unknown_cause,True,False,not_applicable,neutral,partial,False,2584
water_damage,severe,moderate,water,True,False,not_applicable,matter_of_fact,False,False,2585
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2586
multiple_damage,moderate,moderate,water,True,False,not_applicable,matter_of_fact,partial,False,2587
cosmetic_scratch,minor,detailed,drop,True,False,not_applicable,matter_of_fact,True,False,2588
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,2589
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2590
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,2591
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2592
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2593
screen_damage,minor,vague,unknown_cause,False,False,not_applicable,matter_of_fact,partial,False,2594
screen_crack,moderate,detailed,crush,False,False,not_applicable,matter_of_fact,partial,True,2595
multiple_damage,moderate,moderate,unknown_cause,False,True,not_applicable,matter_of_fact,partial,True,2596
screen_shatter,severe,vague,drop,True,False,not_applicable,matter_of_fact,False,False,2597
water_damage,severe,detailed,water,True,False,not_applicable,matter_of_fact,partial,True,2598
screen_shatter,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2599
screen_crack,moderate,detailed,unknown_cause,False,False,not_applicable,matter_of_fact,partial,False,2600
cosmetic_scratch,moderate,vague,unknown_cause,True,False,not_applicable,neutral,partial,False,2601
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2602
screen_crack,moderate,vague,unknown_cause,False,False,not_applicable,matter_of_fact,partial,False,2603
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2604
cosmetic_scratch,minor,vague,impact,True,False,not_applicable,neutral,partial,False,2605
screen_crack,severe,moderate,impact,True,False,not_applicable,matter_of_fact,partial,False,2606
screen_shatter,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2607
screen_shatter,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2608
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2609
cosmetic_scratch,minor,detailed,drop,True,False,not_applicable,matter_of_fact,True,False,2610
screen_shatter,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,True,2611
multiple_damage,moderate,vague,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,2612
other,minor,vague,unknown_cause,False,True,not_applicable,neutral,partial,True,2613
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2614
cosmetic_scratch,minor,vague,unknown_cause,True,True,not_applicable,matter_of_fact,True,False,2615
other,moderate,vague,unknown_cause,True,False,False,neutral,partial,False,2616
multiple_damage,severe,moderate,unknown_cause,False,True,not_applicable,matter_of_fact,False,False,2617
screen_crack,moderate,detailed,impact,True,False,not_applicable,matter_of_fact,partial,False,2618
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2619
screen_crack,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,2620
multiple_damage,moderate,vague,drop,False,False,not_applicable,frustrated,partial,True,2621
multiple_damage,severe,moderate,unknown_cause,False,False,not_applicable,distressed,partial,False,2622
screen_crack,moderate,moderate,drop,False,False,not_applicable,matter_of_fact,partial,True,2623
cosmetic_scratch,minor,vague,unknown_cause,True,False,not_applicable,matter_of_fact,True,False,2624
screen_crack,moderate,detailed,crush,True,False,not_applicable,matter_of_fact,partial,False,2625
cosmetic_scratch,minor,moderate,other,True,True,not_applicable,matter_of_fact,True,False,2626
screen_issue,moderate,moderate,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,2627
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2628
screen_shatter,moderate,moderate,impact,True,False,not_applicable,matter_of_fact,partial,True,2629
screen_crack,moderate,moderate,drop,True,False,not_applicable,frustrated,partial,True,2630
other,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2631
screen_crack,moderate,vague,unknown_cause,False,False,not_applicable,frustrated,partial,True,2632
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2633
screen_issue,minor,vague,unknown_cause,False,True,not_applicable,matter_of_fact,partial,False,2634
screen_damage,moderate,detailed,unknown_cause,False,False,not_applicable,matter_of_fact,partial,False,2635
cosmetic_scratch,minor,moderate,gradual_wear,False,True,not_applicable,matter_of_fact,partial,False,2636
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2637
screen_crack,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2638
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2639
multiple_damage,moderate,detailed,drop,True,False,not_applicable,frustrated,partial,False,2640
screen_crack,moderate,detailed,drop,True,False,not_applicable,distressed,partial,False,2641
screen_crack,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2642
multiple_damage,moderate,vague,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,2643
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2644
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2645
multiple_damage,moderate,vague,unknown_cause,False,False,not_applicable,matter_of_fact,partial,False,2646
screen_crack,severe,detailed,crush,False,False,not_applicable,frustrated,partial,True,2647
water_damage,severe,detailed,water,False,False,not_applicable,distressed,False,True,2648
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2649
multiple_damage,moderate,moderate,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,2650
total_loss,severe,detailed,crush,True,False,not_applicable,matter_of_fact,False,True,2651
screen_crack,minor,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2652
total_loss,severe,vague,unknown_cause,True,False,not_applicable,neutral,False,False,2653
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,2654
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,2655
screen_crack,minor,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2656
multiple_damage,moderate,moderate,crush,True,False,not_applicable,matter_of_fact,partial,False,2657
screen_crack,moderate,moderate,impact,True,False,not_applicable,matter_of_fact,partial,False,2658
multiple_damage,severe,moderate,drop,False,False,not_applicable,frustrated,False,True,2659
other,moderate,vague,drop,True,False,not_applicable,matter_of_fact,partial,False,2660
multiple_damage,moderate,detailed,other,False,False,not_applicable,frustrated,partial,False,2661
screen_crack,minor,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2662
screen_crack,moderate,vague,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,2663
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2664
other,minor,detailed,impact,True,False,not_applicable,matter_of_fact,partial,False,2665
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2666
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2667
screen_crack,moderate,moderate,crush,True,False,not_applicable,matter_of_fact,partial,False,2668
multiple_damage,moderate,moderate,impact,True,False,not_applicable,matter_of_fact,partial,False,2669
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2670
screen_damage,severe,vague,drop,True,False,not_applicable,frustrated,False,False,2671
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,2672
other,unknown,vague,unknown_cause,False,False,not_applicable,frustrated,partial,False,2673
cosmetic_scratch,minor,vague,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,2674
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2675
multiple_damage,moderate,moderate,drop,True,False,not_applicable,apologetic,partial,False,2676
theft,severe,detailed,theft,False,False,True,distressed,False,True,2677
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2678
screen_crack,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2679
screen_shatter,severe,detailed,crush,True,False,not_applicable,matter_of_fact,False,False,2680
screen_crack,moderate,vague,unknown_cause,True,False,not_applicable,frustrated,partial,False,2681
screen_crack,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2682
multiple_damage,severe,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2683
screen_crack,minor,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2684
screen_crack,moderate,moderate,impact,True,False,not_applicable,matter_of_fact,partial,False,2685
multiple_damage,moderate,moderate,impact,True,False,not_applicable,frustrated,partial,False,2686
screen_crack,moderate,vague,unknown_cause,False,False,not_applicable,matter_of_fact,partial,False,2687
multiple_damage,minor,moderate,gradual_wear,True,True,not_applicable,matter_of_fact,partial,False,2688
other,minor,vague,unknown_cause,False,False,not_applicable,neutral,True,False,2689
multiple_damage,severe,moderate,unknown_cause,False,True,not_applicable,matter_of_fact,partial,False,2690
screen_crack,minor,moderate,gradual_wear,True,True,not_applicable,matter_of_fact,partial,False,2691
multiple_damage,severe,detailed,drop,True,False,not_applicable,apologetic,False,False,2692
screen_crack,moderate,moderate,drop,True,False,not_applicable,frustrated,partial,False,2693
multiple_damage,moderate,detailed,drop,True,False,not_applicable,matter_of_fact,partial,False,2694
screen_crack,moderate,vague,gradual_wear,True,True,not_applicable,frustrated,partial,False,2695
multiple_damage,severe,detailed,drop,True,False,not_applicable,apologetic,False,False,2696
screen_shatter,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,2697
screen_shatter,severe,moderate,drop,True,False,not_applicable,matter_of_fact,False,False,2698
other,moderate,moderate,unknown_cause,False,False,not_applicable,matter_of_fact,partial,False,2699
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2700
multiple_damage,moderate,moderate,drop,True,False,not_applicable,matter_of_fact,partial,False,2701
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,2702
multiple_damage,severe,detailed,drop,True,False,not_applicable,matter_of_fact,False,False,2703
multiple_damage,moderate,detailed,unknown_cause,False,True,not_applicable,matter_of_fact,partial,True,2704
screen_crack,moderate,moderate,impact,False,False,not_applicable,matter_of_fact,partial,True,2705
multiple_damage,moderate,vague,unknown_cause,True,False,not_applicable,matter_of_fact,partial,False,2706
